id,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,latitude,longitude,price,minimum_nights,maximum_nights,accommodates,bedrooms,beds,number_of_reviews,number_of_reviews_ltm,reviews_per_month,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_value,host_is_superhost,host_response_rate,host_listings_count,availability_365,price_normalized,weighted_score
5.628266454986792e+17,l'Antiga Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,41.39236040931393,2.1454372267420423,341.3863636363636,31.0,330.0,6.0,3.0,3.727272727272727,0.0,0.0,1.0254545454545454,4.622727272727273,4.655454545454545,4.598181818181818,4.785454545454545,4.593636363636363,f,97%,97.0,309.0,0.0,25.434727272727276
291160.0,la Vila Olímpica del Poblenou,Sant Martí,Entire rental unit,Entire home/apt,41.39383,2.19813,341.3863636363636,31.0,365.0,5.0,2.0,5.0,8.0,0.0,0.05,4.88,5.0,5.0,4.67,4.83,f,66%,97.0,365.0,0.0,25.433000000000003
1.0058828896542513e+18,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,41.38619254612961,2.1649362078382084,100.0,32.0,365.0,6.0,3.0,3.0,0.0,0.0,1.210909090909091,4.45,4.727272727272728,4.818181818181818,4.918181818181818,4.379090909090909,f,88%,97.0,270.0,0.7284136890473905,25.415238866270556
1.0955413122826506e+18,Sants,Sants-Montjuïc,Entire rental unit,Entire home/apt,41.3795251,2.132123899999999,103.0,31.0,1125.0,6.0,3.5,3.0,0.0,0.0,1.5454545454545454,4.810909090909092,4.9390909090909085,4.909090909090909,4.606363636363636,4.802727272727273,f,100%,97.0,339.0,0.7193608120156367,25.41169531332806
1.0948864949833158e+18,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,41.3993355,2.1436863,130.0,31.0,1125.0,6.0,3.5,3.0,0.0,0.0,1.7272727272727273,4.810909090909092,4.9390909090909085,4.909090909090909,4.697272727272727,4.802727272727273,f,100%,97.0,353.0,0.6378849187298539,25.40762151866377
9.679595652440911e+17,el Poble Sec,Sants-Montjuïc,Entire rental unit,Entire home/apt,41.371965,2.1697149,123.0,32.0,1125.0,6.0,3.0,3.0,0.0,0.0,3.909090909090909,4.413636363636363,4.611818181818182,4.618181818181818,4.785454545454545,4.297272727272727,f,100%,97.0,219.0,0.6590082984706125,25.393586778559897
50862458.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,Entire serviced apartment,Entire home/apt,41.40632,2.16776,125.1818181818182,32.0,1124.0,6.0,3.5,2.5454545454545454,2.0,2.0,0.26,5.0,4.5,5.0,5.0,4.5,f,98%,97.0,61.0,0.6524243879020644,25.391712128486013
1.1081530973385248e+18,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,41.3996175,2.1483745,150.0,31.0,365.0,6.0,3.5,3.0,0.0,0.0,1.2727272727272727,4.681818181818182,4.681818181818182,4.954545454545454,4.7727272727272725,4.545454545454546,f,88%,97.0,269.0,0.5775324051848296,25.38114934753197
1.0492402278931654e+18,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,41.3991123,2.149557,156.0,32.0,1125.0,6.0,3.0,3.0,0.0,0.0,1.411818181818182,4.209090909090909,4.136363636363637,4.595454545454545,4.784545454545454,4.212727272727273,f,100%,97.0,327.0,0.5594266511213223,25.379016787101524
6.55602942801469e+17,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,41.3997478,2.1516045,161.0,32.0,1125.0,6.0,3.0,3.0,1.0,0.0,0.06,5.0,5.0,5.0,5.0,4.0,f,100%,97.0,108.0,0.5443385227350662,25.377216926136754
1.0397137811363452e+18,les Corts,Les Corts,Entire rental unit,Entire home/apt,41.3923,2.14298,106.0,32.0,365.0,5.0,3.0,4.0,0.0,0.0,2.028181818181818,4.178181818181819,4.484545454545454,4.24,4.569999999999999,4.123636363636364,f,98%,97.0,156.0,0.7103079349838832,25.359879033112833
1.070171778669193e+18,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,41.39237872977222,2.174517798381022,198.0,31.0,330.0,6.0,3.0,3.0,0.0,0.0,2.389090909090909,4.890909090909091,4.905454545454545,4.966363636363636,4.886363636363637,4.769090909090909,f,97%,97.0,135.0,0.4326863726767711,25.346861591361115
52100912.0,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,41.39001,2.16524,141.0,31.0,1125.0,6.0,3.0,3.0,0.0,0.0,1.1209090909090909,4.692727272727273,4.817272727272727,4.866363636363636,4.638181818181819,4.663636363636364,f,97%,97.0,229.0,0.6046910362800906,25.339916369995827
